Cod_setor;Situacao_setor;V001;V002;V003;V004;V005;V006;V007;V008;V009;V010;V011;V012;V013;V014;
293015405000052;5;1;134945;134645;300;32;35;50;37;11;1;0;1;0;14;
293015405000053;5;0;59850;59850;0;16;8;28;22;5;0;0;0;0;12;
293015405000054;5;0;72456;72456;0;24;30;33;33;1;0;0;0;0;1;
293015405000055;5;0;70144;70144;0;17;23;37;27;4;0;0;0;0;29;
293015405000056;5;0;71410;71410;0;17;23;30;30;2;0;0;0;0;3;
293015405000057;5;0;80386;80386;0;41;20;36;35;2;0;0;0;0;53;
293015405000058;5;0;128715;128715;0;8;23;45;53;10;0;2;1;0;4;
293015405000059;5;4;189264;188254;1010;28;33;75;59;16;3;0;0;0;52;
293015405000060;5;0;111283;111283;0;20;44;61;38;4;0;0;0;0;3;
293015405000061;5;0;107035;107035;0;41;19;41;43;3;1;1;1;0;17;
293020405000001;1;1;239050;239050;0;23;27;61;55;20;2;3;1;0;21;
293020405000002;1;0;149639;149639;0;49;34;59;32;13;3;2;0;0;9;
293020405000003;1;0;224003;224003;0;30;44;65;53;15;4;2;2;0;9;
293020405000004;1;2;474564;473914;650;123;135;197;105;29;5;2;2;1;19;
293020405000005;1;1;360998;359188;1810;18;34;84;69;28;10;4;1;2;6;
293020405000006;1;0;219995;219995;0;81;58;92;51;17;1;0;0;1;17;
293020405000007;1;0;227577;227577;0;7;33;66;47;26;6;4;1;0;8;
293020405000008;1;0;210446;210446;0;17;42;62;46;17;6;4;1;0;25;
293020405000009;1;1;39013;38879;134;11;18;23;6;2;0;0;0;0;17;
293020405000010;8;0;20510;20510;0;15;12;10;3;0;0;0;0;0;8;
293020405000011;5;0;114878;114878;0;72;43;55;37;1;0;0;0;0;25;
293020405000012;1;0;223611;223611;0;19;21;61;53;15;6;1;1;0;6;
293020405000013;1;1;178002;177592;410;15;29;52;47;11;6;1;0;0;21;
293020405000014;1;0;303095;303095;0;119;105;126;70;20;6;4;0;0;8;
293020405000015;1;1;179799;179731;68;17;30;48;46;21;4;0;1;0;6;
293020405000016;1;0;362863;362863;0;23;28;51;57;18;4;5;0;2;6;
293020405000017;1;0;227452;227452;0;39;35;64;46;16;5;0;3;0;7;
293020410000001;1;0;41763;41763;0;22;14;17;18;1;0;0;0;0;2;
293020410000002;8;"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";
293020410000003;5;0;46229;46229;0;13;10;12;13;6;0;0;0;0;4;
293020410000004;8;0;96770;96770;0;69;25;51;41;4;0;1;0;0;29;
293020410000005;8;"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";
293020410000006;8;0;42613;42613;0;12;3;14;17;2;0;2;0;0;2;
293020410000007;8;0;30138;30138;0;14;8;15;7;3;0;0;0;0;2;
293020410000008;8;0;6403;6403;0;2;5;4;0;0;0;0;0;0;0;
293020410000009;8;0;20503;20503;0;10;3;7;13;1;0;0;0;0;0;
293020415000001;1;1;101374;100459;915;38;41;41;37;1;0;0;0;0;4;
293020415000002;8;"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";
293020415000003;5;0;132273;132273;0;28;46;49;26;14;0;0;0;0;3;
293020415000004;5;0;36334;36334;0;25;11;10;6;3;1;1;1;0;75;
293020415000005;8;0;74262;74262;0;8;4;3;2;2;0;0;0;1;16;
293020415000006;8;"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";
293020415000007;8;0;39041;39041;0;7;12;20;14;1;0;1;0;0;2;
293020415000008;1;0;111802;111802;0;40;62;53;31;2;0;0;0;0;4;
293020415000009;5;0;163792;163792;0;42;71;74;48;9;2;1;0;0;5;
293020415000010;5;0;113212;113212;0;51;44;36;33;6;2;0;0;0;8;
293020420000001;1;1;82748;79636;3112;29;29;35;28;7;1;1;0;0;50;
293020420000002;5;0;47705;47705;0;18;18;26;22;1;0;0;0;0;5;
293020420000003;8;0;80741;80741;0;25;26;23;20;5;1;0;0;1;2;
293020420000004;5;0;35021;35021;0;12;10;22;11;2;0;0;0;0;12;
293020420000005;8;0;1280;1280;0;3;0;2;0;0;0;0;0;0;0;
293020420000006;8;0;13988;13988;0;3;4;5;6;0;0;0;0;0;0;
293020420000007;5;0;76464;76464;0;37;26;30;25;5;0;1;0;0;1;
293020420000008;1;0;146816;146816;0;65;54;53;35;7;0;0;1;0;4;
293020420000009;8;0;4510;4510;0;1;2;0;1;1;0;0;0;0;0;
293020425000001;1;0;73994;73994;0;40;21;39;17;1;0;0;1;0;11;
293020425000002;5;1;71928;71928;0;51;36;33;19;0;0;0;0;0;11;
293020425000003;5;0;51991;51991;0;25;15;18;25;2;0;0;0;0;2;
293020425000004;5;0;62770;62770;0;47;18;28;16;3;0;0;0;0;2;
293020425000005;5;0;38366;38366;0;15;19;13;15;2;0;0;0;0;1;
293020425000006;5;1;80525;80025;500;39;35;39;16;5;1;0;1;0;3;
293020425000007;5;1;50055;49765;290;52;27;23;19;2;0;0;0;0;11;
293020425000008;8;4;24319;24101;218;24;8;16;9;2;0;0;0;0;13;
293020425000009;8;2;71392;70232;1160;65;55;20;19;3;0;0;0;0;9;
293020425000010;5;2;131859;131439;420;52;71;53;36;3;0;0;0;0;5;
293020425000011;5;1;73371;72727;644;48;29;21;28;3;1;0;0;0;0;
293020425000012;8;"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";
293020425000013;5;"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";
293020425000014;5;0;4956;4956;0;2;1;4;0;0;0;0;0;0;5;
293020425000015;5;0;17695;17695;0;4;5;10;4;0;0;0;0;0;6;
293020425000016;5;2;50955;50471;484;56;19;26;22;1;0;0;0;0;4;
293020430000001;1;0;5573;5573;0;3;0;2;3;0;0;0;0;0;1;
293020430000002;8;0;25637;25637;0;20;10;9;10;0;0;0;0;0;6;
293020430000003;5;0;22496;22496;0;8;11;8;8;3;0;0;0;0;3;
293020430000004;8;0;40069;40069;0;19;12;17;20;2;0;0;0;0;9;
293020430000005;8;0;14106;14106;0;4;4;7;3;1;0;0;0;0;4;
